ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
193,17.69232507,9.52,16.70183424,11.29416667,15.10705208,12.26794482,9.670684028,10.41283333,9.736195767,10.46047857,8.433716931,7.069291667,8.32,6.763483333,5.626916667,6.509592593,5.848166667,6.195,6.554185185,5.546796296,5.328611111,5.5328,5.6832,6.850916667,8.691292857,9.696041667,11.47416667,14.29398333,13.60833333,17.5055,21.00296296,21.98753685,25.4547619,26.50108135,25.37666667
194,6.4013,4.4,4.96274,5.218958333,5.216376786,4.504322917,3.968383413,5.08647619,4.25705291,4.658864286,4.19484127,3.464666667,3.243444444,3.208216667,3.21675,2.514851852,2.7145,2.24635,2.256814815,2.15862963,1.929074074,2.2044,2.225533333,1.807616667,2.024680952,2.382125,2.56675,2.423183333,3.068981481,3.0455,3.999259259,3.972380952,5.825,6.285416667,7.32
195,6.37025085,3.08,5.153702381,4.390550595,4.429746599,4.520613333,3.865498413,3.978797619,4.236589947,4.24015,4.396400699,4.289639456,4.261074074,4.219914286,3.637333333,3.843373016,3.818138095,3.59115,3.54262963,3.321851852,3.400740741,3.108866667,3.2725,3.170983333,3.160145238,3.3425,3.0135,3.100683333,3.201574074,3.2675,3.262222222,3.206309524,3.054,4.406666667,4.07
196,1.86146972,5.97,0.015997559,4.242193123,4.075775129,3.894900831,3.586537303,3.565476724,2.326708477,3.156950614,2.231186987,1.611514387,1.637273499,0.888195441,1.425532659,1.074036563,1.062276064,0.996958988,1.127405737,0.910243989,0.626209635,0.851375171,0.995874576,0.882169563,1.150411905,1.173416667,1.40725,1.3047,1.682222222,2.0115,3.902592593,3.673428031,3.930522354,5.581412682,3.4574
197,5.1325,4.53,5.268,4.505,4.63675,5.156546667,4.154838889,3.973797619,4.402854497,3.981145238,4.210767196,4.3955,3.758,4.319416667,3.908583333,3.714148148,4.025916667,4.02695,4.442185185,3.983185185,3.905092593,3.888033333,3.848433333,4.05165,4.248688095,4.395375,5.01475,4.716516667,4.649259259,6.4425,7.256450313,6.005193227,6.022178744,4.65078592,3.502949219
198,2.3325,10.44142857,0.258,8.132708333,9.045696429,8.31498,8.328267361,7.125369048,6.184357143,6.994397619,4.466719577,4.856958333,6.397666667,3.994066667,3.81225,4.462037037,4.038383333,4.93955,5.22062963,4.368222222,5.018703704,4.045133333,4.251633333,5.0029,4.820435714,4.5345,5.514916667,6.253816667,4.859722222,5.472,9.099444444,10.11892857,9.734,7.738333333,8.335
199,4.805,0.95,6.153581156,3.983387188,4.396477262,2.81806,2.951996032,2.627559524,2.837415344,2.714691667,2.609411376,2.652041667,3.25352381,3.42245,3.311083333,2.276222222,2.913816667,2.1938,2.454777778,1.850611111,2.292407407,2.127666667,2.4535,2.531716667,2.664214286,2.916166667,2.914833333,3.40385,3.96287037,4.4095,4.293703704,3.979357613,5.650879082,6.775015476,6.503541667
200,9.844132653,8.08,12.574,6.454166667,7.46222619,6.030097917,5.697966667,5.335619048,5.687626984,5.06182619,4.869087302,4.383166667,5.037444444,4.453033333,4.49775,4.316333333,4.688516667,4.1961,4.010777778,4.019981481,4.068148148,3.520533333,3.484033333,3.774516667,3.449361905,3.823166667,4.878333333,4.715383333,7.171481481,7.921,11.98189415,12.2969505,12.71995712,12.10403431,10.788125
201,18.3275,19.39,10.662,14.70843149,13.81731409,12.44341251,11.79034723,12.145736,10.64375265,11.61431667,8.945515873,9.65775,6.553111111,7.0498,5.507833333,4.372185185,4.415316667,3.88005,3.786407407,4.478518519,4.428518519,4.552466667,4.6343,4.887716667,5.104209524,6.007208333,6.98125,7.892183333,8.509351852,9.117,12.29814815,12.3322619,11.625,14.03833333,12.595
202,8.719107143,5.14,9.154,8.540833333,7.571375,7.514635714,7.976988889,7.567416667,6.14678836,7.534042857,6.837992725,7.958875,7.642851852,7.745716667,7.184916667,6.154074074,7.012866667,6.81815,6.533444444,5.655185185,5.778240741,5.9783,5.903066667,4.773933333,5.130402381,5.023666667,4.934333333,4.84355,4.530462963,5.391,7.595,6.686547619,6.80525,4.021666667,2.805
203,6.644555556,3.84,5.395500794,4.069285714,4.334788095,3.299675,3.305772222,2.752458333,3.017338624,2.8584,2.840687831,2.524583333,2.438111111,2.486466667,2.225833333,2.36737037,2.317183333,2.36735,2.088518519,2.273259259,2.166111111,2.254866667,2.3643,2.631916667,2.838316667,3.535416667,3.920833333,4.569216667,4.772037037,5.6285,7.842407407,6.880584461,7.829356445,8.040267523,5.6721875
204,1.56,2.0918125,2.081875,1.621388889,1.743888889,1.57576875,1.7475,1.89037037,1.71855,1.761632391,1.487642903,1.868928743,1.624928924,1.405952821,1.765987377,1.735467852,1.791483378,1.741226412,1.831538083,1.770057816,1.906354585,1.879368742,1.865192542,1.950812739,1.487315887,1.743626854,2.04761472,1.995557889,2.130029944,1.694534831,1.609809595,1.442061933,1.737017358,1.583991078,2.066755556
205,12.25281973,9.05,12.96256688,10.82166667,12.20992857,11.20953614,9.582284028,9.820809524,8.739318534,8.911516667,8.663399471,7.350125,7.839666667,7.370666667,5.93775,5.949925926,5.37715,5.55995,6.403111111,5.184833333,5.101203704,4.491733333,4.771833333,5.334216667,5.153997619,4.397958333,6.098166667,5.416766667,6.547592593,7.2555,10.60611111,10.96571429,11.936,12.218125,8.21
206,11.8615625,6.31,10.35,7.9,8.144708333,7.687625,6.834577778,6.550261905,6.600227513,6.480597619,6.70994709,6.462916667,5.855296296,5.903283333,5.126166667,5.78962963,5.042766667,5.3117,4.704111111,5.841388889,5.30787037,5.784333333,5.919066667,6.078583333,6.382728571,7.283166667,8.44675,9.782766667,11.25787037,11.23103061,16.333041,13.65056926,16.88945466,16.08571896,15.02375
207,6.0275,2.66,4.426,2.765833333,3.164,2.331916667,2.766388889,2.64222619,2.979280423,2.281671429,3.264854497,3.149541667,2.027296296,2.889483333,2.592416667,2.551962963,2.94875,2.7309,3.167185185,3.074814815,2.969259259,3.500533333,3.550433333,3.307966667,3.603511905,3.804791667,3.733583333,4.015866667,5.258611111,6.1,7.113021826,6.854323918,7.402632547,7.004363247,7.915078125
208,2.714303207,4.902857143,2.224249229,2.142666667,2.13551369,2.071660806,2.654618197,1.609678571,1.505442907,1.737942857,1.320026455,1.305,1.431037037,1.4057,1.4245,1.311962963,1.716933333,1.48995,1.639925926,1.566351852,1.470740741,1.361066667,1.5126,1.5222,1.716847619,1.868291667,2.15925,2.0362,2.418611111,2.2215,3.54037037,4.208743164,4.346410456,4.778262616,2.5578125
209,10.3834375,1.63,9.852,7.645282738,7.645200559,7.381333333,6.956437804,6.486261905,6.508256614,5.59972517,5.469034392,5.390333333,4.317851852,4.39645,3.87575,3.807407407,3.7639,3.75945,3.734851852,3.851555556,3.853888889,3.814366667,4.0293,4.047783333,4.191640476,4.350166667,5.058666667,5.33475,5.55287037,7.3675,9.660037037,10.32041819,9.499370673,6.277474678,7.571609375
210,2.0175,2.2,2.718,2.590833333,2.51025,2.583593333,2.44845,2.498464286,2.393685185,2.370809524,2.31207672,2.327166667,2.144444444,2.0795,1.930666667,1.889185185,1.860366667,1.80945,1.845703704,1.776759259,1.668518519,1.629,1.658766667,1.675383333,1.697266667,1.660791667,1.662166667,1.656033333,1.756018519,1.7315,1.91081623,2.139762455,1.877308089,2.741131271,2.1634375
211,0,0,0,0.659353877,0.857548602,0.476578571,0.324070987,0.802619434,0.619384468,0.561954035,0.829904435,0.919301368,0.59692445,0.702881023,0.86040656,0.833065251,1.040661564,0.652185808,0.632382644,0.871331552,0.728269676,1.037568219,1.3887712,0.711156756,1.140962827,1.04156702,0.754955298,0.791407282,0.720165234,0.64270248,0.194319222,0.615478322,0.208968683,0.401666667,0.395
212,17.195,13.02,11.636,12.8425,11.19108333,10.77359333,11.40198859,11.87117857,11.35162169,11.77762143,12.16892574,13.33179167,11.49487963,11.32606667,11.47044469,10.82959259,10.07591667,9.97285,9.803296296,10.12459259,9.147962963,8.368333333,8.601966667,7.996266667,8.2181,7.722,7.744,7.843333333,7.816759259,7.667,8.925555556,10.22214286,10.019,5.738333333,6.005
213,11.6075,9.19,6.627714286,7.955900814,5.796923129,4.619286436,5.802437433,5.628026531,6.44620531,4.151169048,7.817939491,7.069942549,3.82,4.396083333,3.279916667,2.391111111,2.8417,2.68275,2.552074074,2.42962963,2.268888889,2.1527,2.195133333,2.043983333,2.290342857,2.173541667,2.103083333,2.126133333,3.611666667,4.3955,5.106481481,3.055952381,4.784,8.461666667,1.005
214,5.4225,9.74,4.35,5.1675,4.837395833,4.539141667,5.506372222,4.022300595,3.843844104,4.84967619,5.666547884,4.222916667,3.173777778,4.069883333,3.219782313,3.223853364,4.187066667,3.1593,2.62362963,3.368407407,3.470092593,3.1778,3.0416,2.913942999,2.585285108,2.901189118,2.558350261,2.469214807,3.496796482,3.644996492,4.216111111,3.91362759,3.906,7.153333333,6.27
215,3.83,5.39,5.03,3.016666667,3.785166667,3.844603333,3.926161111,3.612761905,3.344944444,3.244419048,2.900780423,3.134416667,2.818037037,2.355233333,2.38125,2.274851852,2.20415,2.36075,2.610296296,1.876481481,2.048796296,1.4428,1.533633333,1.783166667,1.797338095,2.208083333,3.39925,3.207983333,5.800648148,6.2941875,8.349268297,8.318382807,9.163047236,8.671637818,9.14628418
216,1.806390417,0.42,2.263930363,1.832792508,1.727636464,1.321679937,1.141178632,1.426437331,1.548971758,1.496547938,1.868493625,1.817271833,1.520418176,1.987999222,1.747955389,1.332111626,1.94509374,1.462906228,1.90893455,1.52117047,1.019972684,1.319690137,1.604871136,1.13486176,1.55428007,1.652854005,1.436765496,1.564018556,1.885652447,2.609040584,2.195396825,2.13832921,2.530183673,2.626666667,2.095
217,4.504,6.477316667,5.32213125,5.813874524,5.907559,4.409928571,5.717024351,5.81220219,6.099751865,5.559213493,5.906882643,4.432899683,4.553749906,4.081792976,4.292036882,3.724289446,3.365787578,3.386229016,3.09866968,3.331465566,3.140542055,3.180293631,3.039034406,3.016800317,3.1677106,3.494748141,4.898744821,4.61226038,4.89514691,4.703972788,6.907380085,8.03843516,10.00340397,9.363289473,10.22742222
218,15.67356851,11.54,17.28984034,13.90583333,13.8053531,12.516225,12.35732222,10.78644048,11.25054233,11.66017857,9.670634921,8.76475,8.797333333,8.14435,6.671,5.503518519,5.893866667,5.29255,5.230518519,4.108851852,3.937314815,3.7798,3.6094,4.0275,3.636109524,4.593958333,5.317916667,6.541433333,6.943796296,7.511,11.03055556,13.26821429,13.07,9.826666667,11.295
219,1.2225,0.44,1.094,2.205,2.449166667,2.206516667,2.870877778,2.761785714,3.087728836,1.613221429,2.881851852,2.811645833,2.731592593,2.304870833,2.315296916,2.040898389,2.594199239,3.203504947,2.901443803,2.580865287,2.921143616,2.557029521,2.512480076,2.912712362,3.7243,3.837375,3.166583333,3.356,2.65955922,3.54855642,3.048047343,3.707426103,2.57775,2.026666667,3.225
220,6.0275,8.93,2.60175,5.861666667,4.69425,6.906108333,5.652777778,5.388833333,5.201552249,4.175961905,5.107751323,4.029041667,3.795407407,3.694983333,3.467583333,3.365592593,3.317,3.89015,3.805333333,3.181111111,3.032962963,3.2703,3.2788,3.404516667,3.735733333,4.667791667,5.844583333,6.6826,6.363425926,7.519995118,9.868549879,9.088392894,11.26953878,11.04286116,11.34140625
221,4.0203125,4.82,4.036,3.990476482,4.249869696,4.023354762,4.320964751,4.077333333,3.937441799,3.646008437,4.10728836,4.005333333,4.114259259,4.0218625,3.888583333,4.281481481,4.159716667,4.0087,4.047944444,4.080611111,3.94212963,3.999566667,4.1598,4.306933333,4.169316667,4.338125,4.595,4.803133333,5.504417749,5.384951947,5.977962963,6.780971429,7.079,7.799259259,8.135
222,6.832410714,0.78,3.092,5.1481,3.133833333,2.871416667,2.844834722,2.421613095,4.096761527,3.598014286,3.146124339,2.3295,3.814259259,3.596783333,3.302666667,3.239481481,2.830033333,2.8031,2.364814815,2.515648148,2.962962963,3.369833333,3.164266667,2.832216667,3.06925,3.418041667,3.154083333,3.27645,3.4878125,2.2825,3.705185185,4.30547619,6.751632653,3.053137755,2.015
223,1.83,2.68,1.572,1.804041667,1.812166667,1.79036,1.899581944,1.670704932,1.757644511,1.741897042,1.731061111,1.811583333,1.603555556,1.726816667,1.523822813,1.363185185,1.612888333,1.34155,1.431074074,1.338203704,1.267685185,1.288033333,1.300366667,1.337516667,1.433507143,1.376125,1.51625,1.505383333,1.631481481,1.709,1.85,1.924761905,2.264,2.53,2.015
224,2.84,2.55,3.69,3.889166667,3.57125,3.366116667,3.60525,3.592011905,3.84478836,3.162388095,3.749656085,3.444083333,3.151037037,3.28815,3.351,3.505259259,3.770683333,3.63885,3.728814815,3.550092593,3.991388889,3.798566667,3.929166667,3.528,3.785619048,4.122833333,4.62075,5.001322685,4.698548897,4.93675,5.557962963,5.551837889,6.536666667,5.8925,6.895
225,9.71,16.41,6.584,7.373333333,8.29275,6.847341667,7.431433333,7.125785714,5.307058201,4.884595238,4.880529101,5.579125,4.873777778,4.074033333,3.526166667,3.469777778,3.260583333,3.0607,3.180666667,3.698611111,3.815277778,4.648733333,4.3631,3.66435,4.409035714,4.641291667,5.274333333,6.671883333,11.50777778,12.559,11.4766088,11.43879798,12.09829339,14.56287404,15.15800842
226,10.57835593,8.74,10.728,10.20022534,9.597758048,7.552652381,8.910466667,7.980892857,7.236677249,6.4258,5.185357143,5.910791667,3.810185185,3.53025,3.20975,2.849296296,2.575933333,2.3918,2.447222222,2.122648148,2.114814815,2.376666667,2.932566667,2.557366667,2.826388095,2.781291667,3.301416667,3.251733333,4.807407407,4.0865,7.07962963,9.193214286,12.327,15.61833333,13.505
227,4.8425,0,4.384,5.430833333,5.940666667,5.188289583,6.216733333,6.022595238,5.942780423,4.542035714,6.051441799,6.294375,5.527,5.617966667,5.181083333,5.572407407,5.593133333,5.46805,5.492518519,5.213203704,5.390185185,4.925333333,5.309466667,5.0471,5.160252381,5.702458333,5.703,5.963733333,6.599722222,6.148104959,6.90430839,6.802335408,7.47926725,7.792142857,6.937738095
228,5.14,4.46,4.422,4.258333333,4.595583333,4.22275,4.262660317,4.283083333,4.074965608,4.189364286,4.142399849,4.386708333,4.305777778,4.259283333,3.803822917,3.460777778,3.787033333,3.4598,3.765666667,3.52912963,3.409074074,3.4386,3.5981,3.7624,3.241792857,3.761791667,3.944213898,4.007116667,4.455162564,4.763125,5.213915843,5.558065753,5.395833393,6.644457143,5.6718
229,15.46077542,0,18.86830857,9.850037836,8.291852879,7.512809147,7.353667262,6.673424603,8.26224641,6.341787585,6.577646384,7.024194444,3.778555556,5.144516667,4.158,2.30037037,2.1216,2.2357,2.224925926,2.052222222,2.266666667,2.267933333,2.3054,2.420116667,2.272842857,2.461708333,2.9275,3.148683333,4.297407407,3.8055,6.692222222,7.335833333,8.292,10.01833333,9.985
230,3.50823,4.480366667,4.47136875,3.931875238,3.3442535,2.71312381,3.267842841,3.383060714,3.037407413,3.240159907,3.136688636,3.248159789,2.744628,2.615774345,2.414301744,2.467236833,2.493202973,2.38975236,2.400505269,2.40602989,2.226036813,2.061518059,2.228140811,2.463265452,2.23235571,2.302094992,2.678176169,2.378074557,2.687404296,3.387395541,3.684162325,4.256877832,4.161131662,4.189302174,3.445616536
231,9.09338,10.07978333,7.6379375,6.101758584,4.935391052,4.750980276,3.990455802,4.129423412,4.579763726,4.291603163,4.251944121,4.319876128,4.258741306,4.432231649,3.806966106,3.982991124,3.780723701,3.828734143,3.998942716,4.13131379,4.240038396,5.098867092,4.490802952,4.274308538,4.125546942,4.120071552,4.548887595,4.849660343,5.232221581,6.438913626,7.263745899,7.339402227,8.490872607,9.033519375,7.631696296
232,2.6025,2.89,1.734,2.556666667,2.515083333,2.618583333,2.398427778,2.449333333,2.552661376,2.348868571,2.482843915,2.0095,2.237518519,2.094233333,2.080166667,1.957148148,1.958066667,1.8168,1.698814815,1.865537037,1.703240741,1.725633333,1.733933333,1.716616667,1.850797619,1.943833333,1.963666667,2.292866667,2.166091459,2.02622619,3.8713986,4.207621032,2.338486971,2.744153992,2.234083333
233,5.867534533,7.39,5.822953822,3.709466667,3.667348124,3.306301973,3.553758365,3.017831143,3.265128214,2.589609524,2.77255291,2.095875,1.801962963,1.47915,1.27725,1.305481481,1.2583,1.08925,1.149481481,1.132074074,0.979907407,0.965866667,0.931666667,0.9167,0.944252381,0.936458333,1.592833333,1.3327,2.059259259,2.228,5.704444444,4.779166667,5.97575,5.886666667,6.105
234,2.9525,3.59,1.962,3.678333333,3.443218901,2.495191,4.118708259,3.749218868,3.441944444,2.763538333,3.031256614,2.5785,3.166703704,3.3267,2.552166667,3.473777778,2.741466667,3.62325,3.757851852,3.287203704,2.442685185,2.553233333,2.440033333,2.904933333,2.940195238,3.202041667,4.174916667,4.188833333,3.07962963,3.6749125,6.726224339,6.654921389,6.509443197,2.578333333,2.565
235,7.8275,25.59,0.554,11.00666667,12.01225,13.86908333,12.92301597,13.1137381,13.72407937,13.8197269,13.62873016,8.242625,12.20607407,7.215016667,7.11875,7.335185185,6.339533333,9.007,7.618888889,8.653277778,9.637314815,7.2005,6.329433333,8.6477,7.4016,6.0535,8.536416667,9.01275,7.765833333,7.8835,14.37388889,17.20690476,16.746,5.86,28.17
236,6.2065625,9,6.622,5.31,4.892791667,4.092672917,4.306837361,4.448214286,4.078005291,4.203339524,3.923531746,3.147666667,3.818296296,3.464816667,2.465833333,2.863148148,2.91385,3.08995,3.272740741,3.12812963,2.650092593,2.904466667,2.901766667,2.944416667,3.221454762,3.19425,4.574083333,4.49985,5.302037037,5.4725,7.829329176,7.918333333,8.0077,7.141670068,7.838
237,9.169415452,3.84,8.680400729,8.2875,7.498033333,6.889883333,6.967844444,6.38907619,6.495279101,5.713193651,6.239179894,4.538125,4.672148148,4.7241,3.725,4.090296296,4.462333333,4.79195,3.613185185,4.078814815,3.7925,4.220033333,3.813233333,3.8988,3.730852381,4.476833333,5.323166667,5.252266667,6.061481481,7.3385,7.216120113,6.97515873,8.319,7.415882937,0
238,13.28,9.87,17.438,9.457247024,10.76976506,11.00471667,10.26209991,10.81129762,10.42943386,12.24983024,10.68027158,11.43404167,8.983962963,8.477985714,6.7485,7.437777778,5.934816667,6.9869,5.727555556,6.958518519,6.350648148,6.287933333,6.370633333,6.038583333,5.984061905,6.025833333,6.541833333,6.159316667,7.338425926,7.2235,8.63,9.659471429,12.367,13.96833333,14.94
239,15.76,1.59,18.788,11.995,13.886,14.5878,14.76908333,14.88110714,14.46726455,12.09730929,14.26228836,11.86183333,12.78288889,11.41356667,8.158833333,8.294777778,6.517166667,5.35135,5.195296296,7.162333333,7.648055556,6.383466667,5.7485,5.197733333,4.241269048,4.067208333,6.579,5.625433333,8.80962963,7.5835,9.551851852,7.34507619,10.672,22.11166667,27.02
240,10.9875,19.41,9.946,4.860052721,9.16077619,7.363333333,6.378544958,5.132770251,6.29460059,4.872685648,6.339526877,7.446188926,5.339893897,5.7704,3.32525,3.64837037,4.632083333,6.30295,4.364703704,3.914037037,3.769814815,4.463466667,4.0321,3.9505,4.105095238,4.573958333,4.99275,4.917066667,4.233796296,4.271,4.546111111,4.499461905,5.854,10.58833333,9.245
241,6.8675,5.67,4.462,4.940118597,5.450396414,5.530328902,4.775934885,5.568345426,5.259492063,5.941778571,4.778611111,5.616541667,5.594925926,4.867866667,5.100916667,4.243148148,4.5436,4.6462,3.580666667,3.900148148,2.507685185,3.3787,4.402966667,3.8659,4.120992857,4.691666667,4.368333333,4.389683333,5.68462963,5.4355,5.442777778,6.08182381,6.886,8.768333333,9.98
242,4.84,0,3.356,3.309166667,2.955,3.30275,2.963461111,3.665130952,4.182126984,3.74202381,3.454669312,4.159833333,3.964555556,3.975383333,3.460833333,3.215333333,3.4873,3.6516,2.926111111,3.503148148,3.6875,3.763033333,3.425733333,3.5511,3.527795238,4.173791667,4.43325,4.5506,6.149444444,5.8535,6.161347065,8.71711909,6.864963116,7.978028449,9.795966797
243,4.458650794,3.91,5.162,3.943333333,3.616507937,3.6181,3.122233333,3.216821429,3.389685185,3.377076429,3.191851852,3.058791667,2.991925926,2.763933333,2.399416667,2.32437037,2.69195,2.393,2.295703704,2.132111111,2.338055556,2.3087,2.2268,2.3869,2.336642857,2.529083333,2.913166667,2.635983333,3.39787037,3.3025,4.715149119,5.832142477,5.34882524,4.046642512,2.985859375
244,12.64101071,2.6792,13.099,11.0019,9.825765833,8.340261667,6.659283722,7.810840136,7.633661905,7.715357619,8.865484524,9.122791667,6.165228148,7.56838,8.015119167,6.059740741,7.35203,7.16755,6.445211111,6.375351852,6.381018519,7.220333333,7.2246,7.614633333,5.90497381,6.834833333,7.209583333,7.721883333,10.57101852,9.4175,10.49180556,12.13737143,17.563,16.11333333,19.46
245,4.302142857,4.908766667,4.813575,4.566584286,4.151870167,3.9628725,3.657756818,3.639455556,3.788260111,3.861334474,3.658603803,3.162448529,2.928578747,2.673122143,2.517350729,2.597544967,2.084835361,2.539929942,2.50771034,2.284183857,2.560004356,1.68272389,1.580688943,1.914323509,1.521592593,1.738855766,2.207001262,1.952025313,1.896291485,2.366979093,3.567332043,3.508707789,4.523745965,5.196861859,5.987172917
246,7.616733878,7.729641788,6.263175,6.756077976,5.307590961,3.782423143,4.800460053,4.678887262,3.941298198,5.136805267,5.198501267,3.659982367,5.133660267,4.827342827,4.124747539,3.825055429,4.249643869,3.724878862,3.942750502,3.556897565,4.021712149,3.670199743,3.640396593,4.57056903,4.170711591,3.421489761,4.332295001,3.628757932,4.078056548,3.522773583,6.681942874,6.170906512,8.952591065,8.490645398,8.266811111
247,4.908125,0.22,6.474,2.49447338,4.689694444,2.671,2.67715,3.427377551,3.596557445,2.672133755,4.946838624,2.210333333,2.191366138,2.83495,1.863916667,2.624518519,2.501216667,3.8459,2.805296296,2.950222222,2.1925,2.8451,2.219366667,2.349383333,1.825460714,1.941291667,1.609916667,1.78875,1.372222222,1.7145,3.128888889,3.347861458,4.844,3.82,4.485
248,7.93,9.84,3.038,9.326666667,7.901715103,7.093212533,8.262717363,7.977994048,7.032626984,5.299882789,5.638967174,4.741916667,3.985925926,4.355683333,3.608416667,3.047333333,3.180016667,3.97455,2.394074074,2.536314815,1.681296296,1.9522,1.867866667,1.809466667,1.838214286,1.930208333,2.936583333,2.3523,2.014166667,2.2175,4.561666667,5.57912381,6.211,4.365,7.355
249,9.398179804,13.21,8.850245631,6.597326389,9.15475,7.279993439,6.852262423,6.825088887,6.078611489,6.846056905,6.36042328,5.867666667,5.925148148,3.8411,4.112291667,4.320703704,4.150916667,6.55215,4.444037037,4.798111111,4.671851852,3.692433333,4.503766667,4.730816667,4.645845238,4.876458333,5.977,5.34545,5.116666667,5.7105,7.670740741,8.278857143,11.049,13.26595238,9.255369898
250,0.24,0.38,1.611334548,3.495833333,4.117187075,4.49635,3.78076746,5.007738095,5.00197619,4.82614,4.678796296,4.44525,4.731555556,4.420333333,4.789333333,4.468592593,4.956633333,4.9571,4.35537037,4.039425926,3.741203704,3.529566667,4.0789,4.01465,3.939885714,4.430375,4.25,4.426433333,4.332592593,4.9235,4.365,5.046066667,4.288,4.125,4.725
251,8.555,3.87,5.618,4.273333333,4.292416667,3.435496,3.619825,3.358136429,3.268592593,3.614915714,4.258678571,4.134333333,4.026564074,3.984005333,4.288480833,4.371924815,4.472193,4.0930785,3.950851852,5.105907407,4.54462963,5.250633333,4.381398333,4.931543333,3.324557143,3.972875,4.891125,5.936836905,6.398329231,7.355335351,4.809521726,4.125028571,4.942957871,9.14663983,6.826675
252,1.393125,1.460625,6.146,7.298199405,5.694536622,3.611615405,5.341888026,3.61737912,5.507450287,2.772224672,6.333323128,4.180218755,2.958940433,3.10095,2.372666667,2.867185185,2.791016667,2.4585,2.556259259,2.514055556,2.375,2.371233333,2.274933333,2.42395,2.454866667,2.662125,3.883166667,3.842483333,4.141296296,4.9405,6.561111111,8.481871429,10.253,11.03333333,10.33
253,5.813598788,6.68960028,3.872,4.179341293,3.42174571,3.773971783,3.728825881,2.796919941,2.879476324,3.896536304,3.261955277,4.035731701,2.851067446,2.339468283,1.976399062,2.179356298,2.128631329,1.838985692,1.833650937,1.616385154,1.305277778,1.399666667,1.620766667,1.322183333,1.239716667,1.375375,1.905166667,2.2273,1.768796296,2.2985,1.857037037,2.632042857,4.101,5.955,6.095
254,9.573826531,2.21,13.378,7.15,7.69825,8.212236667,5.932666667,6.938203869,6.285489418,5.271535714,4.738095238,4.031708333,4.51262963,2.952783333,2.780083333,2.850555556,2.558183333,2.79765,2.635925926,2.703185185,3.018611111,2.7129,2.9808,3.037116667,3.660207143,3.72625,5.8515,5.700116667,8.134907407,8.2355,12.99409401,11.83748512,12.26134977,10.67575424,12.46642857
255,24.99674107,30.32,23.676,20.359375,19.12247352,18.30176386,17.97942778,17.56653058,14.7717415,14.02092024,11.94124339,9.77475,7.579074074,6.000066667,4.977166667,4.455481481,3.869166667,3.7554,3.894259259,3.336296296,3.382962963,3.463333333,3.022233333,3.120883333,3.297719048,3.393958333,4.2755,3.61925,4.206018519,4.9225,6.853148148,9.219166667,10.438,13.47333333,11.59
256,4.5225,3.95,3.758,4.4625,4.7285,4.336091667,4.231438889,4.188583333,3.941259259,4.256909524,4.33515873,3.753375,4.501555556,4.22165,3.9875,4.240185185,4.009183333,4.12475,3.831814815,4.244518519,3.964814815,4.086166667,3.900433333,4.1258,4.063438095,4.445166667,4.582416667,4.66805,5.456111111,5.5425,6.244917721,6.449606848,7.754639254,6.562698981,7.064418945
257,6.16547619,4.33,8.184,3.531883908,3.542382653,2.818030437,3.284227778,2.231690476,3.317825397,2.675209524,4.015297619,2.892791667,2.505962963,3.203766667,2.281916667,1.89637037,2.606633333,2.1714,2.506592593,2.063537037,2.15212963,2.3573,2.896433333,2.485116667,2.552488095,2.47725,3.017827524,3.050531279,3.605092593,4.604,6.907222222,7.930714286,6.25,8.768333333,8.35
258,4.6046875,2.49,3.884,2.629166667,3.085583333,3.027266667,2.778938889,2.900904762,3.074203704,2.773342857,3.059219577,3.094708333,2.478925926,3.565933333,3.038416667,2.635518519,2.668883333,2.71015,2.996074074,2.475425926,2.54212963,2.682866667,2.9823,3.062166667,3.255507143,4.362166667,4.348800595,3.738080952,5.238677249,4.11,4.935764762,6.209380102,6.570267381,7.358898571,7.456428571
259,6.775,8.949622222,2.718,4.708761595,4.82633052,4.302022222,4.780975009,4.27691062,3.424219577,4.077670642,4.310517343,3.560916667,3.293777778,2.949283333,2.827833333,2.275925926,2.576366667,1.93015,2.369851852,2.355481481,2.211666667,2.600566667,2.647866667,2.237533333,2.586666667,2.661833333,2.495583333,2.958766667,4.046018519,4.2405,4.822962963,3.776904762,5.52871131,8.667455357,8.57202381
260,1.9975,5.18,0.65,4.260640667,3.355901735,4.596924344,4.47561798,5.078480441,3.634395207,3.24905458,2.1810261,2.516769035,2.715959978,1.820384727,1.568993799,2.729671947,2.268618372,2.542913096,1.908600192,3.515538497,3.088210514,2.785625974,2.661276881,3.205370067,2.462045089,2.490833333,3.15475,2.570016667,4.011388889,3.6805,4.887037037,5.486071429,7.436,11.57166667,9.1
261,4.16244,5.86355,3.78510625,4.481496429,4.377790667,3.880260571,4.348408247,4.19871244,3.677054317,4.447993442,3.539033651,3.945503635,3.761988765,3.635478,4.009214573,4.179580395,3.966117705,4.314754201,4.584888867,4.849264029,4.251287718,4.226053826,4.701689397,4.392265861,4.588684583,4.806235311,6.574471954,6.337702756,6.681951041,7.222850834,9.231041184,9.281690275,10.51933241,11.12582134,11.02104444
